vehicle_id,driver_id,manufacturer,model,vehicle_type,battery_capacity_kwh,battery_percentage,motor_power_kw,motor_power_bhp,total_torque_nm,drive_type,claimed_range_km,estimated_range_km,trip_id,driver_name,driver_experience_years,mail,password,registration_number,vehicle_weight_gvwr_kg,trip_date,road_type,trip_duration_minutes,trip_distance_km,trip_status,speed_kmph,avg_speed_kmph,max_speed_kmph,odometer_km,vehicle_motion_status,battery_temperature_c,motor_temperature_c,energy_consumption_kwh,energy_consumption_rate_kwh_100km,charging_status,energy_added_kwh,charging_cost_inr,driving_behavior,driver_rating,driver_score,overspeed_count,harsh_braking_count,rapid_acceleration_count,base_fare_inr,distance_fare_inr,time_fare_inr,surge_amount_inr,tax_inr,discount_inr,gross_revenue_inr,commission_inr,net_revenue_inr,energy_cost_per_trip_inr,driver_salary_per_trip_inr,maintenance_cost_per_trip_inr,vehicle_total_operating_cost_inr,trip_profit_inr,profit_margin_percent,vehicle_in_garage,maintenance_type,maintenance_status,maintenance_date,last_maintenance_date,next_maintenance_date,acceleration_0_100_s,top_speed_kmh,car_length_mm,car_width_mm,car_height_mm,wheelbase_mm,cargo_volume_l,kerb_weight_kg,max_payload_kg
EV001,D001,Tata,Tiago EV,Hatchback,24.0,81.53,55,75.0,114,FWD,285.0,180.18,TRIP00000041,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-03,City,108,44.89,Completed,15.8,25.0,48.7,7511.93,Running,32.9,44.1,4.88,10.86,Not Charging,0.0,0.0,Safe,3.96,82.09,0,1,2,50.0,538.68,216.0,18.05,39.14,50.0,811.87,121.78,690.09,36.6,157.2,24.54,218.34,471.75,58.11,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,59.97,55,75.0,114,FWD,285.0,109.95,TRIP00000042,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-03,City,187,102.58,Completed,11.0,32.9,56.2,7614.5,Running,26.5,48.3,13.43,13.09,Not Charging,0.0,0.0,Safe,4.1,86.78,0,5,4,50.0,1230.96,374.0,0.04,74.95,0.0,1729.95,259.49,1470.46,100.72,170.85,44.87,316.44,1154.02,66.71,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,66.22,55,75.0,114,FWD,285.0,140.89,TRIP00000043,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-03,City,134,77.88,Completed,19.8,34.8,54.6,7692.38,Running,27.3,35.3,8.78,11.28,Not Charging,0.0,0.0,Moderate,4.55,96.63,0,3,6,50.0,934.56,268.0,19.54,66.2,0.0,1338.3,200.74,1137.56,65.85,204.0,17.93,287.78,849.78,63.5,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,55.19,55,75.0,114,FWD,285.0,60.43,TRIP00000044,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,76,88.53,Completed,71.8,70.2,84.9,7780.92,Running,39.2,63.1,19.41,21.92,Not Charging,0.0,0.0,Safe,4.23,81.95,1,0,0,50.0,1062.36,152.0,13.93,72.61,0.0,1350.9,202.64,1148.26,145.57,205.95,30.3,381.82,766.44,56.74,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,74.9,55,75.0,114,FWD,285.0,168.0,TRIP00000045,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,City,212,75.04,Completed,13.4,21.2,41.2,7855.96,Running,29.8,49.7,8.03,10.7,Not Charging,0.0,0.0,Moderate,4.0,77.14,2,3,6,50.0,900.48,424.0,5.49,61.3,20.0,1421.27,213.19,1208.08,60.22,187.75,22.89,270.86,937.22,65.94,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,57.41,55,75.0,114,FWD,285.0,67.28,TRIP00000046,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,27,50.37,Completed,105.3,110.0,120.0,7906.33,Running,36.4,59.6,10.32,20.48,Not Charging,0.0,0.0,Safe,4.22,88.65,2,1,0,50.0,604.44,54.0,35.61,41.9,0.0,785.95,117.89,668.06,77.4,148.1,41.61,267.11,400.95,51.01,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,50.46,55,75.0,114,FWD,285.0,96.65,TRIP00000047,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,City,85,49.79,Completed,37.7,35.2,45.3,7956.12,Running,31.4,49.6,6.24,12.53,Not Charging,0.0,0.0,Safe,3.86,81.9,0,4,0,50.0,597.48,170.0,14.71,39.71,30.0,841.9,126.28,715.62,46.8,142.9,39.36,229.06,486.56,57.79,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,58.49,55,75.0,114,FWD,285.0,135.5,TRIP00000048,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,City,86,34.87,Completed,14.4,24.3,49.0,7991.0,Running,29.2,39.0,3.61,10.36,Not Charging,0.0,0.0,Moderate,4.4,90.39,0,6,2,50.0,418.44,172.0,20.88,30.37,0.0,691.69,103.75,587.94,27.08,138.35,18.15,183.58,404.36,58.46,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,49.5,55,75.0,114,FWD,285.0,85.53,TRIP00000049,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,City,30,10.69,Completed,35.2,21.6,44.8,8001.68,Running,32.8,41.4,1.48,13.89,Not Charging,0.0,0.0,Normal,4.65,95.01,0,4,5,50.0,128.28,60.0,19.45,11.39,0.0,269.12,40.37,228.75,11.1,109.75,27.29,148.14,80.61,29.95,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,60.2,55,75.0,114,FWD,285.0,115.31,TRIP00000050,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,City,34,24.5,Completed,32.0,43.7,67.1,8026.18,Running,34.9,43.5,3.07,12.53,Not Charging,0.0,0.0,Safe,3.85,69.96,0,5,0,50.0,294.0,68.0,19.39,21.87,50.0,403.26,60.49,342.77,23.02,124.05,41.03,188.1,154.67,38.35,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,64.05,55,75.0,114,FWD,285.0,83.14,TRIP00000051,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,11,18.18,Completed,92.7,102.1,120.0,8044.36,Running,45.0,65.9,3.36,18.49,Not Charging,0.0,0.0,Normal,4.64,84.33,0,0,0,50.0,218.16,22.0,8.7,16.84,30.0,285.7,42.86,242.84,25.2,119.5,43.11,187.81,55.03,19.26,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,54.9,55,75.0,114,FWD,285.0,60.94,TRIP00000052,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,6,10.0,Completed,89.0,101.5,120.0,8054.36,Running,37.5,64.9,2.16,21.62,Not Charging,0.0,0.0,Moderate,4.69,85.74,1,0,0,50.0,120.0,12.0,13.1,10.76,0.0,205.86,30.88,174.98,16.2,110.4,37.44,164.04,10.94,5.31,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,55.98,55,75.0,114,FWD,285.0,81.18,TRIP00000053,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,37,55.44,Completed,85.5,90.4,118.2,8109.8,Running,35.7,66.5,9.18,16.55,Not Charging,0.0,0.0,Aggressive,4.56,92.59,5,0,1,50.0,665.28,74.0,50.46,45.89,50.0,835.63,125.34,710.29,68.85,149.4,25.73,243.98,466.31,55.8,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,49.48,55,75.0,114,FWD,285.0,71.84,TRIP00000054,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-04,Highway,18,25.21,Completed,68.9,82.0,99.6,8135.01,Running,42.3,72.6,4.17,16.53,Not Charging,0.0,0.0,Moderate,4.24,88.4,4,0,1,50.0,302.52,36.0,36.74,23.36,0.0,448.62,67.29,381.33,31.28,125.35,41.03,197.66,183.67,40.94,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,57.16,55,75.0,114,FWD,285.0,98.41,TRIP00000055,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,86,63.36,Completed,14.0,44.1,64.0,8198.38,Running,33.6,47.7,8.83,13.94,Not Charging,0.0,0.0,Aggressive,4.5,91.07,0,1,5,50.0,760.32,172.0,26.64,50.25,0.0,1059.21,158.88,900.33,66.22,154.6,36.07,256.89,643.44,60.75,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,46.0,55,75.0,114,FWD,285.0,54.95,TRIP00000056,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,Highway,51,64.4,Completed,87.8,76.1,104.2,8262.78,Running,38.5,53.7,12.94,20.09,Not Charging,0.0,0.0,Normal,4.78,90.48,1,0,2,50.0,772.8,102.0,1.42,51.81,30.0,948.03,142.2,805.83,97.05,168.9,28.71,294.66,511.17,53.92,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,54.86,55,75.0,114,FWD,285.0,115.9,TRIP00000057,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,15,10.0,Completed,46.9,40.2,55.4,8272.78,Running,33.5,35.9,1.14,11.36,Not Charging,0.0,0.0,Safe,4.32,83.83,0,3,3,50.0,120.0,30.0,0.29,10.11,0.0,210.4,31.56,178.84,8.55,110.4,35.23,154.18,24.66,11.72,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,55.44,55,75.0,114,FWD,285.0,95.86,TRIP00000058,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,22,10.0,Completed,33.8,27.6,51.0,8282.78,Running,27.0,38.4,1.39,13.88,Not Charging,0.0,0.0,Safe,4.9,98.47,0,4,2,50.0,120.0,44.0,27.49,11.07,0.0,252.56,37.88,214.68,10.42,107.8,21.48,139.7,74.98,29.69,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,37.9,55,75.0,114,FWD,285.0,85.97,TRIP00000059,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,210,78.41,Completed,16.3,22.4,36.8,8361.19,Running,34.0,44.9,8.3,10.58,Not Charging,0.0,0.0,Aggressive,3.76,65.69,0,6,4,50.0,940.92,420.0,55.68,65.43,30.0,1502.03,225.3,1276.73,62.25,185.15,26.44,273.84,1002.89,66.77,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,53.32,55,75.0,114,FWD,285.0,125.95,TRIP00000060,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,80,49.6,Completed,50.7,37.1,55.5,8410.79,Running,34.9,35.9,5.04,10.16,Not Charging,0.0,0.0,Normal,3.7,69.4,0,1,4,50.0,595.2,160.0,32.61,47.39,0.0,885.2,132.78,752.42,37.8,187.75,41.86,267.41,485.01,54.79,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,65.29,55,75.0,114,FWD,285.0,154.69,TRIP00000061,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,19,10.0,Completed,11.5,31.0,42.5,8420.79,Running,30.7,48.4,1.01,10.13,Not Charging,0.0,0.0,Safe,4.72,93.45,0,2,3,50.0,120.0,38.0,2.05,10.3,0.0,220.35,33.05,187.3,7.58,111.05,33.17,151.8,35.5,16.11,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,58.78,55,75.0,114,FWD,285.0,118.95,TRIP00000062,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,105,40.39,Completed,17.4,23.1,46.9,8461.17,Running,32.6,48.3,4.79,11.86,Not Charging,0.0,0.0,Aggressive,4.39,91.95,0,3,3,50.0,484.68,210.0,68.75,37.47,50.0,800.9,120.14,680.76,35.92,147.45,28.02,211.39,469.37,58.61,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,59.76,55,75.0,114,FWD,285.0,84.02,TRIP00000063,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,Highway,59,80.42,Completed,93.3,81.4,100.2,8541.59,Running,34.5,70.4,13.73,17.07,Not Charging,0.0,0.0,Moderate,4.18,83.75,4,0,0,50.0,965.04,118.0,19.67,68.24,20.0,1200.95,180.14,1020.81,102.98,207.25,27.92,338.15,682.66,56.84,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,58.56,55,75.0,114,FWD,285.0,136.05,TRIP00000064,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-05,City,35,19.04,Completed,35.9,32.4,44.5,8560.64,Running,31.0,36.5,1.97,10.33,Not Charging,0.0,0.0,Moderate,4.47,86.05,0,2,1,50.0,228.48,70.0,20.69,17.66,30.0,356.83,53.52,303.31,14.78,117.55,34.91,167.24,136.07,38.13,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,65.84,55,75.0,114,FWD,285.0,131.13,TRIP00000065,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,55,19.31,Completed,27.2,20.9,34.2,8579.95,Running,34.9,41.2,2.33,12.05,Not Charging,0.0,0.0,Normal,4.21,83.78,0,2,5,50.0,231.72,110.0,15.59,17.57,0.0,424.88,63.73,361.15,17.48,117.55,44.68,179.71,181.44,42.7,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,64.22,55,75.0,114,FWD,285.0,136.28,TRIP00000066,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,150,106.76,Completed,24.8,42.7,61.1,8686.7,Running,31.0,42.7,12.07,11.31,Charging,25.12,200.99,Normal,3.93,79.53,0,3,1,50.0,1281.12,300.0,37.34,87.32,20.0,1735.78,260.37,1475.41,90.52,222.85,38.46,351.83,1123.58,64.73,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,53.83,55,75.0,114,FWD,285.0,113.93,TRIP00000067,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,260,115.04,Completed,12.4,26.5,47.9,8801.74,Running,29.7,44.7,13.05,11.34,Not Charging,0.0,0.0,Safe,4.56,93.68,1,4,2,50.0,1380.48,520.0,8.28,95.14,0.0,2053.9,308.08,1745.82,97.88,250.8,20.96,369.64,1376.18,67.0,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,63.8,55,75.0,114,FWD,285.0,71.22,TRIP00000068,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,39,55.76,Completed,83.6,85.0,110.0,8857.51,Running,42.5,65.1,11.99,21.5,Not Charging,0.0,0.0,Normal,4.09,85.54,0,1,1,50.0,669.12,78.0,7.1,43.91,20.0,828.13,124.22,703.91,89.92,149.4,43.19,282.51,421.4,50.89,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,67.34,55,75.0,114,FWD,285.0,128.88,TRIP00000069,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,127,77.74,Completed,49.4,36.6,55.9,8935.24,Running,26.6,43.1,9.75,12.54,Not Charging,0.0,0.0,Safe,4.36,79.87,0,5,0,50.0,932.88,254.0,24.12,58.95,0.0,1319.95,197.99,1121.96,73.12,155.9,28.41,257.43,864.53,65.5,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,52.53,55,75.0,114,FWD,285.0,59.92,TRIP00000070,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,43,72.26,Completed,98.7,100.3,120.0,9007.5,Running,38.8,72.1,15.2,21.04,Not Charging,0.0,0.0,Normal,4.63,96.72,4,1,1,50.0,867.12,86.0,26.58,57.28,50.0,1036.98,155.55,881.43,114.0,165.65,19.38,299.03,582.4,56.16,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,38.73,55,75.0,114,FWD,285.0,52.1,TRIP00000071,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,36,54.25,Completed,111.8,91.6,119.7,9061.76,Running,42.5,50.4,9.68,17.84,Not Charging,0.0,0.0,Normal,4.68,93.22,4,0,0,50.0,651.0,72.0,16.44,48.87,20.0,818.31,122.75,695.56,72.6,184.5,15.12,272.22,423.34,51.73,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,62.84,55,75.0,114,FWD,285.0,141.61,TRIP00000072,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,86,39.85,Completed,19.8,27.8,41.3,9101.61,Running,33.4,35.0,4.24,10.65,Not Charging,0.0,0.0,Aggressive,4.09,75.69,1,2,0,50.0,478.2,172.0,79.84,35.8,0.0,815.84,122.38,693.46,31.8,135.1,29.67,196.57,496.89,60.91,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,60.48,55,75.0,114,FWD,285.0,111.06,TRIP00000073,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,75,41.14,Completed,16.5,33.0,43.0,9142.75,Running,27.0,36.9,5.38,13.07,Not Charging,0.0,0.0,Safe,4.03,80.88,0,4,5,50.0,493.68,150.0,7.79,33.37,20.0,714.84,107.23,607.61,40.35,137.7,32.47,210.52,397.09,55.55,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,58.4,55,75.0,114,FWD,285.0,65.71,TRIP00000074,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,29,35.92,Completed,63.9,73.1,84.2,9178.66,Running,42.0,70.8,7.66,21.33,Not Charging,0.0,0.0,Safe,4.03,82.93,0,0,2,50.0,431.04,58.0,20.5,30.68,50.0,540.22,81.03,459.19,57.45,136.4,21.45,215.3,243.89,45.15,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,50.32,55,75.0,114,FWD,285.0,74.27,TRIP00000075,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,65,76.3,Completed,59.2,70.7,84.8,9254.96,Running,39.8,55.3,12.41,16.26,Not Charging,0.0,0.0,Normal,4.44,91.22,3,1,1,50.0,915.6,130.0,29.42,70.55,0.0,1195.57,179.34,1016.23,93.08,235.2,15.35,343.63,672.6,56.26,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,67.13,55,75.0,114,FWD,285.0,83.52,TRIP00000076,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,8,10.0,Completed,76.4,74.1,93.6,9264.96,Running,41.6,73.8,1.93,19.29,Not Charging,0.0,0.0,Normal,4.36,85.17,4,0,0,50.0,120.0,16.0,9.34,10.37,0.0,205.71,30.86,174.85,14.48,109.1,16.46,140.04,34.81,16.92,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,72.16,55,75.0,114,FWD,285.0,80.14,TRIP00000077,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,Highway,29,42.24,Completed,93.2,86.4,105.1,9307.2,Running,43.3,58.0,9.13,21.61,Not Charging,0.0,0.0,Normal,3.9,88.31,2,0,0,50.0,506.88,58.0,2.57,35.57,20.0,633.02,94.95,538.07,68.48,149.4,41.08,258.96,279.11,44.09,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,62.78,55,75.0,114,FWD,285.0,122.2,TRIP00000078,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-06,City,97,54.65,Completed,33.2,33.7,55.0,9361.86,Running,31.8,47.5,6.74,12.33,Not Charging,0.0,0.0,Normal,4.2,81.82,0,4,2,50.0,655.8,194.0,0.16,45.0,0.0,944.96,141.74,803.22,50.55,163.05,16.62,230.22,573.0,60.64,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,61.88,55,75.0,114,FWD,285.0,108.72,TRIP00000079,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-07,City,91,37.46,Completed,45.9,24.6,49.4,9399.32,Running,27.4,46.8,5.12,13.66,Not Charging,0.0,0.0,Moderate,4.71,96.5,0,4,2,50.0,449.52,182.0,8.99,30.73,20.0,701.24,105.19,596.05,38.4,134.45,22.03,194.88,401.17,57.21,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,65.81,55,75.0,114,FWD,285.0,137.82,TRIP00000080,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-07,City,39,29.0,Completed,12.5,44.2,66.4,9428.32,Running,32.0,35.3,3.32,11.46,Not Charging,0.0,0.0,Normal,4.15,80.34,0,3,6,50.0,348.0,78.0,30.78,24.84,30.0,501.62,75.24,426.38,24.9,122.1,20.94,167.94,258.44,51.52,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,50.98,55,75.0,114,FWD,285.0,57.9,TRIP00000081,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-07,Highway,19,34.28,Completed,108.9,107.3,120.0,9462.6,Running,38.4,68.0,7.24,21.13,Not Charging,0.0,0.0,Moderate,4.14,89.44,3,2,0,50.0,411.36,38.0,32.32,28.48,20.0,540.16,81.02,459.14,54.3,124.7,30.81,209.81,249.33,46.16,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV001,D001,Tata,Tiago EV,Hatchback,24.0,51.64,55,75.0,114,FWD,285.0,68.32,TRIP00000082,Aarav Sharma,16,driver1@gmail.com,Driver@1,TN01EV00001,1580.0,2026-01-07,Highway,46,72.7,Completed,108.7,95.5,120.0,9535.3,Running,44.5,70.3,13.19,18.14,Not Charging,0.0,0.0,Normal,4.23,84.45,1,1,0,50.0,872.4,92.0,10.85,59.96,0.0,1085.21,162.78,922.43,98.92,186.45,15.37,300.74,621.69,57.29,No,Routine Inspection,Completed,2026-06-04,2026-04-07,2026-08-02,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
